"Centro Hosp. Outeiro (CHO)","21:52","21:42","22:02","22:22","22:12","22:32","22:52","22:42","23:02","23:22","23:12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Santa Glória (Sul) (SGS)","21:53","21:43","22:03","22:23","22:13","22:33","22:53","22:43","23:03","23:23","23:13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Alameda Santa Glória (ASGL)","21:53","21:43","22:03","22:23","22:13","22:33","22:53","22:43","23:03","23:23","23:13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Calvário (CAL)","21:54","21:44","22:04","22:24","22:14","22:34","22:54","22:44","23:04","23:24","23:14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"David Nascimento (DNA)","21:54","21:44","22:04","22:24","22:14","22:34","22:54","22:44","23:04","23:24","23:14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Jardim do Império (JIM)","21:55","21:45","22:05","22:25","22:15","22:35","22:55","22:45","23:05","23:25","23:15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tempo Suporte/Wait Time","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"holy shit you are curious","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
